date,lot_type_0,lots_total_0,lots_available_0,lot_type_1,lots_total_1,lots_available_1,lot_type_2,lots_total_2,lots_available_2
2019-03-26T13:01:04,C,346,222,Y,0,0,H,0,0
2019-03-26T13:11:00,C,346,222,Y,0,0,H,0,0
2019-03-26T13:19:04,C,346,221,Y,0,0,H,0,0
2019-03-26T13:29:01,C,346,222,Y,0,0,H,0,0
2019-03-26T13:39:00,C,346,227,Y,0,0,H,0,0
2019-03-26T13:49:00,C,346,228,Y,0,0,H,0,0
2019-03-26T14:01:04,C,346,223,Y,0,0,H,0,0
2019-03-26T14:09:03,C,346,224,Y,0,0,H,0,0
2019-03-26T14:19:02,C,346,221,Y,0,0,H,0,0
2019-03-26T14:29:05,C,346,223,Y,0,0,H,0,0
2019-03-26T14:39:03,C,346,222,Y,0,0,H,0,0
2019-03-26T14:51:01,C,346,221,Y,0,0,H,0,0
2019-03-26T15:01:01,C,346,223,Y,0,0,H,0,0
2019-03-26T15:11:00,C,346,223,Y,0,0,H,0,0
2019-03-26T15:18:59,C,346,226,Y,0,0,H,0,0
2019-03-26T15:31:00,C,346,225,Y,0,0,H,0,0
2019-03-26T15:39:00,C,346,223,Y,0,0,H,0,0
2019-03-26T15:51:01,C,346,224,Y,0,0,H,0,0
2019-03-26T16:01:02,C,346,224,Y,0,0,H,0,0
2019-03-26T16:11:00,C,346,220,Y,0,0,H,0,0
2019-03-26T16:21:00,C,346,222,Y,0,0,H,0,0
2019-03-26T16:31:00,C,346,219,Y,0,0,H,0,0
2019-03-26T16:41:01,C,346,216,Y,0,0,H,0,0
2019-03-26T16:50:59,C,346,218,Y,0,0,H,0,0
2019-03-26T17:01:00,C,346,216,Y,0,0,H,0,0
2019-03-26T17:11:03,C,346,218,Y,0,0,H,0,0
2019-03-26T17:21:02,C,346,218,Y,0,0,H,0,0
2019-03-26T17:31:02,C,346,219,Y,0,0,H,0,0
2019-03-26T17:41:04,C,346,207,Y,0,0,H,0,0
2019-03-26T17:51:01,C,346,206,Y,0,0,H,0,0
2019-03-26T18:13:00,C,346,206,Y,0,0,H,0,0
2019-03-26T18:31:01,C,346,203,Y,0,0,H,0,0
2019-03-26T18:40:59,C,346,196,Y,0,0,H,0,0
2019-03-26T18:51:00,C,346,188,Y,0,0,H,0,0
2019-03-26T19:01:01,C,346,184,Y,0,0,H,0,0
2019-03-26T19:13:01,C,346,176,Y,0,0,H,0,0
2019-03-26T19:23:00,C,346,173,Y,0,0,H,0,0
2019-03-26T19:33:05,C,346,172,Y,0,0,H,0,0
2019-03-26T19:41:03,C,346,167,Y,0,0,H,0,0
2019-03-26T19:53:04,C,346,159,Y,0,0,H,0,0
2019-03-26T20:01:05,C,346,155,Y,0,0,H,0,0
2019-03-26T20:13:01,C,346,152,Y,0,0,H,0,0
2019-03-26T20:23:01,C,346,149,Y,0,0,H,0,0
2019-03-26T20:33:01,C,346,145,Y,0,0,H,0,0
2019-03-26T20:43:03,C,346,141,Y,0,0,H,0,0
2019-03-26T20:53:00,C,346,142,Y,0,0,H,0,0
2019-03-26T21:03:04,C,346,141,Y,0,0,H,0,0
2019-03-26T21:13:02,C,346,137,Y,0,0,H,0,0
2019-03-26T21:21:03,C,346,132,Y,0,0,H,0,0
2019-03-26T21:33:03,C,346,127,Y,0,0,H,0,0
2019-03-26T21:43:01,C,346,123,Y,0,0,H,0,0
2019-03-26T21:53:01,C,346,118,Y,0,0,H,0,0
2019-03-26T22:01:02,C,346,115,Y,0,0,H,0,0
2019-03-26T22:13:04,C,346,115,Y,0,0,H,0,0
2019-03-26T22:23:04,C,346,112,Y,0,0,H,0,0
2019-03-26T22:33:03,C,346,107,Y,0,0,H,0,0
2019-03-26T22:43:02,C,346,108,Y,0,0,H,0,0
2019-03-26T22:53:04,C,346,106,Y,0,0,H,0,0
2019-03-26T23:03:03,C,346,104,Y,0,0,H,0,0
2019-03-26T23:15:04,C,346,98,Y,0,0,H,0,0
2019-03-26T23:23:03,C,346,99,Y,0,0,H,0,0
2019-03-26T23:33:01,C,346,98,Y,0,0,H,0,0
2019-03-26T23:45:01,C,346,99,Y,0,0,H,0,0
2019-03-26T23:53:04,C,346,100,Y,0,0,H,0,0
2019-03-27T00:03:03,C,346,99,Y,0,0,H,0,0
2019-03-27T00:13:15,C,346,100,Y,0,0,H,0,0
2019-03-27T00:21:05,C,346,100,Y,0,0,H,0,0
2019-03-27T00:29:05,C,346,99,Y,0,0,H,0,0
2019-03-27T00:43:10,C,346,97,Y,0,0,H,0,0
2019-03-27T00:53:04,C,346,94,Y,0,0,H,0,0
2019-03-27T01:02:42,C,346,94,Y,0,0,H,0,0
2019-03-27T01:11:31,C,346,94,Y,0,0,H,0,0
2019-03-27T01:23:27,C,346,95,Y,0,0,H,0,0
2019-03-27T01:30:41,C,346,95,Y,0,0,H,0,0
2019-03-27T01:42:40,C,346,95,Y,0,0,H,0,0
2019-03-27T01:53:18,C,346,95,Y,0,0,H,0,0
2019-03-27T02:00:10,C,346,95,Y,0,0,H,0,0
2019-03-27T02:13:09,C,346,95,Y,0,0,H,0,0
