date,lot_type_0,lots_total_0,lots_available_0,lot_type_1,lots_total_1,lots_available_1,lot_type_2,lots_total_2,lots_available_2
2019-03-26T13:00:34,C,40,27,Y,1000,325,H,0,0
2019-03-26T13:10:35,C,40,26,Y,1000,325,H,0,0
2019-03-26T13:20:35,C,40,27,Y,1000,325,H,0,0
2019-03-26T13:28:34,C,40,27,Y,1000,325,H,0,0
2019-03-26T13:38:36,C,40,27,Y,1000,324,H,0,0
2019-03-26T13:48:35,C,40,28,Y,1000,324,H,0,0
2019-03-26T14:00:36,C,40,27,Y,1000,324,H,0,0
2019-03-26T14:10:36,C,40,26,Y,1000,324,H,0,0
2019-03-26T14:20:39,C,40,27,Y,1000,324,H,0,0
2019-03-26T14:30:36,C,40,26,Y,1000,324,H,0,0
2019-03-26T14:38:36,C,40,27,Y,1000,324,H,0,0
2019-03-26T14:50:35,C,40,27,Y,1000,324,H,0,0
2019-03-26T15:00:36,C,40,27,Y,1000,324,H,0,0
2019-03-26T15:10:34,C,40,26,Y,1000,324,H,0,0
2019-03-26T15:20:35,C,40,26,Y,1000,324,H,0,0
2019-03-26T15:30:36,C,40,27,Y,1000,325,H,0,0
2019-03-26T15:38:35,C,40,27,Y,1000,325,H,0,0
2019-03-26T15:50:37,C,40,26,Y,1000,325,H,0,0
2019-03-26T16:00:35,C,40,27,Y,1000,325,H,0,0
2019-03-26T16:10:36,C,40,26,Y,1000,325,H,0,0
2019-03-26T16:20:35,C,40,25,Y,1000,325,H,0,0
2019-03-26T16:30:37,C,40,24,Y,1000,325,H,0,0
2019-03-26T16:40:36,C,40,24,Y,1000,325,H,0,0
2019-03-26T16:50:35,C,40,24,Y,1000,325,H,0,0
2019-03-26T17:00:36,C,40,24,Y,1000,325,H,0,0
2019-03-26T17:10:39,C,40,23,Y,1000,325,H,0,0
2019-03-26T17:20:35,C,40,23,Y,1000,325,H,0,0
2019-03-26T17:30:37,C,40,24,Y,1000,325,H,0,0
2019-03-26T17:40:36,C,40,21,Y,1000,324,H,0,0
2019-03-26T17:50:35,C,40,21,Y,1000,325,H,0,0
2019-03-26T18:12:34,C,40,18,Y,1000,324,H,0,0
2019-03-26T18:30:34,C,40,18,Y,1000,324,H,0,0
2019-03-26T18:42:34,C,40,16,Y,1000,324,H,0,0
2019-03-26T18:52:35,C,40,12,Y,1000,324,H,0,0
2019-03-26T19:02:35,C,40,13,Y,1000,324,H,0,0
2019-03-26T19:12:34,C,40,10,Y,1000,324,H,0,0
2019-03-26T19:22:36,C,40,11,Y,1000,324,H,0,0
2019-03-26T19:32:36,C,40,11,Y,1000,324,H,0,0
2019-03-26T19:42:36,C,40,10,Y,1000,324,H,0,0
2019-03-26T19:52:36,C,40,6,Y,1000,323,H,0,0
2019-03-26T20:02:35,C,40,9,Y,1000,323,H,0,0
2019-03-26T20:12:34,C,40,14,Y,1000,323,H,0,0
2019-03-26T20:22:36,C,40,17,Y,1000,323,H,0,0
2019-03-26T20:32:36,C,40,18,Y,1000,324,H,0,0
2019-03-26T20:42:36,C,40,18,Y,1000,324,H,0,0
2019-03-26T20:52:36,C,40,19,Y,1000,325,H,0,0
2019-03-26T21:02:36,C,40,21,Y,1000,325,H,0,0
2019-03-26T21:12:35,C,40,23,Y,1000,325,H,0,0
2019-03-26T21:22:36,C,40,25,Y,1000,325,H,0,0
2019-03-26T21:32:36,C,40,26,Y,1000,325,H,0,0
2019-03-26T21:42:37,C,40,27,Y,1000,325,H,0,0
2019-03-26T21:52:38,C,40,27,Y,1000,325,H,0,0
2019-03-26T22:02:36,C,40,25,Y,1000,325,H,0,0
2019-03-26T22:12:37,C,40,25,Y,1000,325,H,0,0
2019-03-26T22:22:36,C,40,25,Y,1000,325,H,0,0
2019-03-26T22:32:36,C,40,23,Y,1000,325,H,0,0
2019-03-26T22:42:37,C,40,23,Y,1000,325,H,0,0
2019-03-26T22:52:36,C,40,22,Y,1000,325,H,0,0
2019-03-26T23:02:36,C,40,22,Y,1000,325,H,0,0
2019-03-26T23:14:36,C,40,21,Y,1000,325,H,0,0
2019-03-26T23:24:38,C,40,21,Y,1000,325,H,0,0
2019-03-26T23:32:36,C,40,21,Y,1000,325,H,0,0
2019-03-26T23:44:37,C,40,21,Y,1000,325,H,0,0
2019-03-26T23:54:37,C,40,21,Y,1000,325,H,0,0
2019-03-27T00:02:37,C,40,21,Y,1000,325,H,0,0
2019-03-27T00:12:41,C,40,21,Y,1000,325,H,0,0
2019-03-27T00:20:39,Y,1000,325,H,0,0
2019-03-27T00:22:39,C,40,20
2019-03-27T00:28:45,C,40,20,Y,1000,325,H,0,0
2019-03-27T00:42:39,C,40,20,Y,1000,325,H,0,0
2019-03-27T00:54:37,C,40,20,Y,1000,324,H,0,0
2019-03-27T01:00:55,C,40,20,Y,1000,325,H,0,0
2019-03-27T01:14:36,C,40,20,Y,1000,325,H,0,0
2019-03-27T01:23:22,C,40,20,Y,1000,325,H,0,0
2019-03-27T01:30:07,C,40,21,Y,1000,325,H,0,0
2019-03-27T01:43:54,C,40,21,Y,1000,325,H,0,0
2019-03-27T01:53:54,C,40,21,Y,1000,325,H,0,0
2019-03-27T02:03:39,C,40,21,Y,1000,325,H,0,0
2019-03-27T02:13:58,C,40,21,Y,1000,325,H,0,0
2019-03-27T02:21:59,C,40,21,Y,1000,325,H,0,0
2019-03-27T02:31:24,C,40,21,Y,1000,325,H,0,0
2019-03-27T02:42:04,C,40,21,Y,1000,325,H,0,0
2019-03-27T02:54:02,C,40,21,Y,1000,325,H,0,0
2019-03-27T03:10:17,C,40,21,Y,1000,325,H,0,0
2019-03-27T03:23:32,C,40,21,Y,1000,325,H,0,0
2019-03-27T03:33:57,C,40,21,Y,1000,325,H,0,0
2019-03-27T03:44:38,C,40,21,Y,1000,325,H,0,0
2019-03-27T03:54:38,C,40,21,Y,1000,325,H,0,0
2019-03-27T04:04:46,C,40,21,Y,1000,325,H,0,0
2019-03-27T04:14:38,C,40,20,Y,1000,325,H,0,0
2019-03-27T04:24:38,C,40,20,Y,1000,325,H,0,0
2019-03-27T04:34:37,C,40,20,Y,1000,325,H,0,0
2019-03-27T04:44:40,C,40,20,Y,1000,325,H,0,0
2019-03-27T04:54:39,C,40,20,Y,1000,325,H,0,0
2019-03-27T05:04:39,C,40,20,Y,1000,325,H,0,0
2019-03-27T05:14:37,C,40,20,Y,1000,325,H,0,0
2019-03-27T05:24:38,C,40,20,Y,1000,325,H,0,0
2019-03-27T05:34:37,C,40,20,Y,1000,325,H,0,0
2019-03-27T05:44:38,C,40,20,Y,1000,325,H,0,0
2019-03-27T05:54:38,C,40,20,Y,1000,325,H,0,0
2019-03-27T06:04:39,C,40,21,Y,1000,325,H,0,0
2019-03-27T06:14:38,C,40,21,Y,1000,325,H,0,0
2019-03-27T06:24:39,C,40,21,Y,1000,325,H,0,0
2019-03-27T06:34:38,C,40,21,Y,1000,325,H,0,0
2019-03-27T06:44:44,C,40,21,Y,1000,325,H,0,0
2019-03-27T06:54:35,C,40,21,Y,1000,325,H,0,0
2019-03-27T07:04:45,C,40,22,Y,1000,325,H,0,0
2019-03-27T07:14:41,C,40,22,Y,1000,325,H,0,0
2019-03-27T07:24:37,C,40,21,Y,1000,325,H,0,0
2019-03-27T07:34:35,C,40,23,Y,1000,325,H,0,0
2019-03-27T07:44:38,C,40,25,Y,1000,325,H,0,0
2019-03-27T07:54:35,C,40,25,Y,1000,325,H,0,0
2019-03-27T08:06:35,C,40,25,Y,1000,325,H,0,0
2019-03-27T08:14:36,C,40,25,Y,1000,325,H,0,0
2019-03-27T08:24:34,C,40,27,Y,1000,325,H,0,0
