date,lot_type_0,lots_total_0,lots_available_0,lot_type_1,lots_total_1,lots_available_1,lot_type_2,lots_total_2,lots_available_2
2019-03-26T13:00:17,C,19,13,Y,20,0,H,0,0
2019-03-26T13:10:17,C,19,11,Y,20,0,H,0,0
2019-03-26T13:20:18,C,19,11,Y,20,0,H,0,0
2019-03-26T13:30:17,C,19,9,Y,20,0,H,0,0
2019-03-26T13:40:17,C,19,10,Y,20,0,H,0,0
2019-03-26T13:50:16,C,19,10,Y,20,0,H,0,0
2019-03-26T14:00:17,C,19,10,Y,20,0,H,0,0
2019-03-26T14:10:18,C,19,8,Y,20,0,H,0,0
2019-03-26T14:20:18,C,19,8,Y,20,0,H,0,0
2019-03-26T14:30:18,C,19,9,Y,20,0,H,0,0
2019-03-26T14:40:19,C,19,9,Y,20,0,H,0,0
2019-03-26T14:50:16,C,19,9,Y,20,0,H,0,0
2019-03-26T15:00:17,C,19,10,Y,20,0,H,0,0
2019-03-26T15:10:16,C,19,10,Y,20,0,H,0,0
2019-03-26T15:20:16,C,19,10,Y,20,0,H,0,0
2019-03-26T15:30:18,C,19,10,Y,20,0,H,0,0
2019-03-26T15:40:17,C,19,11,Y,20,0,H,0,0
2019-03-26T15:50:17,C,19,10,Y,20,0,H,0,0
2019-03-26T16:00:17,C,19,10,Y,20,0,H,0,0
2019-03-26T16:10:17,C,19,10,Y,20,0,H,0,0
2019-03-26T16:20:17,C,19,10,Y,20,0,H,0,0
2019-03-26T16:30:16,C,19,9,Y,20,0,H,0,0
2019-03-26T16:42:17,C,19,7,Y,20,0,H,0,0
2019-03-26T16:50:17,C,19,6,Y,20,0,H,0,0
2019-03-26T17:00:17,C,19,7,Y,20,0,H,0,0
2019-03-26T17:10:18,C,19,8,Y,20,0,H,0,0
2019-03-26T17:20:16,C,19,8,Y,20,0,H,0,0
2019-03-26T17:30:17,C,19,6,Y,20,0,H,0,0
2019-03-26T17:40:18,C,19,5,Y,20,0,H,0,0
2019-03-26T17:50:20,C,19,5,Y,20,0,H,0,0
2019-03-26T18:12:17,C,19,4,Y,20,0,H,0,0
2019-03-26T18:32:17,C,19,2,Y,20,0,H,0,0
2019-03-26T18:42:16,C,19,1,Y,20,0,H,0,0
2019-03-26T18:52:17,C,19,2,Y,20,0,H,0,0
2019-03-26T19:02:17,C,19,1,Y,20,0,H,0,0
2019-03-26T19:12:17,C,19,2,Y,20,0,H,0,0
2019-03-26T19:22:16,C,19,0,Y,20,0,H,0,0
2019-03-26T19:32:17,C,19,0,Y,20,0,H,0,0
2019-03-26T19:42:17,C,19,0,Y,20,0,H,0,0
2019-03-26T19:52:17,C,19,0,Y,20,0,H,0,0
2019-03-26T20:02:17,C,19,0,Y,20,0,H,0,0
2019-03-26T20:12:18,C,19,0,Y,20,0,H,0,0
2019-03-26T20:22:16,C,19,0,Y,20,0,H,0,0
2019-03-26T20:32:17,C,19,2,Y,20,0,H,0,0
2019-03-26T20:42:17,C,19,1,Y,20,0,H,0,0
2019-03-26T20:52:17,C,19,3,Y,20,0,H,0,0
2019-03-26T21:02:19,C,19,2,Y,20,0,H,0,0
2019-03-26T21:14:17,C,19,1,Y,20,0,H,0,0
2019-03-26T21:22:18,C,19,1,Y,20,0,H,0,0
2019-03-26T21:32:18,C,19,2,Y,20,0,H,0,0
2019-03-26T21:42:17,C,19,4,Y,20,0,H,0,0
2019-03-26T21:54:17,C,19,5,Y,20,0,H,0,0
2019-03-26T22:02:17,C,19,5,Y,20,0,H,0,0
2019-03-26T22:12:18,C,19,4,Y,20,0,H,0,0
2019-03-26T22:22:18,C,19,3,Y,20,0,H,0,0
2019-03-26T22:32:18,C,19,3,Y,20,0,H,0,0
2019-03-26T22:42:17,C,19,1,Y,20,0,H,0,0
2019-03-26T22:52:18,C,19,1,Y,20,0,H,0,0
2019-03-26T23:04:18,C,19,0,Y,20,0,H,0,0
2019-03-26T23:14:18,C,19,1,Y,20,0,H,0,0
2019-03-26T23:24:17,C,19,1,Y,20,0,H,0,0
2019-03-26T23:34:18,C,19,1,Y,20,0,H,0,0
2019-03-26T23:44:17,C,19,1,Y,20,0,H,0,0
2019-03-26T23:54:18,C,19,1,Y,20,0,H,0,0
2019-03-27T00:04:19,C,19,1,Y,20,0,H,0,0
2019-03-27T00:12:18,C,19,1,Y,20,0,H,0,0
2019-03-27T00:22:18,C,19,1,Y,20,0,H,0,0
2019-03-27T00:28:19,C,19,0,Y,20,0,H,0,0
2019-03-27T00:42:20,C,19,0,Y,20,0,H,0,0
2019-03-27T00:54:18,C,19,0,Y,20,0,H,0,0
2019-03-27T01:02:23,C,19,0,Y,20,0,H,0,0
2019-03-27T01:14:18,C,19,0,Y,20,0,H,0,0
2019-03-27T01:24:18,C,19,0,Y,20,0,H,0,0
2019-03-27T01:34:19,C,19,0,Y,20,0,H,0,0
