2019-03-26T12:58:29,C,625,367
2019-03-26T13:08:30,C,625,365
2019-03-26T13:18:30,C,625,364
2019-03-26T13:28:30,C,625,363
2019-03-26T13:38:30,C,625,366
2019-03-26T13:48:31,C,625,366
2019-03-26T13:58:31,C,625,365
2019-03-26T14:08:31,C,625,365
2019-03-26T14:18:32,C,625,366
2019-03-26T14:28:32,C,625,368
2019-03-26T14:38:32,C,625,366
2019-03-26T14:48:32,C,625,365
2019-03-26T14:58:33,C,625,364
2019-03-26T15:08:33,C,625,366
2019-03-26T15:18:33,C,625,362
2019-03-26T15:28:34,C,625,362
2019-03-26T15:38:34,C,625,363
2019-03-26T15:48:34,C,625,362
2019-03-26T15:58:34,C,625,361
2019-03-26T16:08:35,C,625,359
2019-03-26T16:18:35,C,625,356
2019-03-26T16:28:35,C,625,356
2019-03-26T16:38:36,C,625,353
2019-03-26T16:48:36,C,625,352
2019-03-26T16:58:36,C,625,348
2019-03-26T17:08:36,C,625,348
2019-03-26T17:18:37,C,625,348
2019-03-26T17:28:37,C,625,348
2019-03-26T17:38:37,C,625,343
2019-03-26T17:48:38,C,625,340
2019-03-26T18:10:38,C,625,328
2019-03-26T18:30:39,C,625,325
2019-03-26T18:40:39,C,625,320
2019-03-26T18:50:39,C,625,317
2019-03-26T19:00:40,C,625,306
2019-03-26T19:10:40,C,625,298
2019-03-26T19:20:40,C,625,296
2019-03-26T19:30:40,C,625,289
2019-03-26T19:40:41,C,625,283
2019-03-26T19:50:41,C,625,279
2019-03-26T20:00:41,C,625,278
2019-03-26T20:10:42,C,625,275
2019-03-26T20:20:42,C,625,273
2019-03-26T20:30:42,C,625,268
2019-03-26T20:40:42,C,625,263
2019-03-26T20:50:43,C,625,256
2019-03-26T21:00:43,C,625,247
2019-03-26T21:10:43,C,625,242
2019-03-26T21:20:44,C,625,234
2019-03-26T21:30:44,C,625,230
2019-03-26T21:40:44,C,625,224
2019-03-26T21:50:44,C,625,223
2019-03-26T22:00:45,C,625,219
2019-03-26T22:10:45,C,625,215
2019-03-26T22:20:45,C,625,211
2019-03-26T22:30:46,C,625,205
2019-03-26T22:40:46,C,625,196
2019-03-26T22:50:46,C,625,193
2019-03-26T23:00:46,C,625,191
2019-03-26T23:12:47,C,625,184
2019-03-26T23:22:47,C,625,181
2019-03-26T23:32:47,C,625,177
2019-03-26T23:42:48,C,625,176
2019-03-26T23:52:48,C,625,175
2019-03-27T00:02:48,C,625,173
2019-03-27T00:10:48,C,625,172
2019-03-27T00:20:49,C,625,170
2019-03-27T00:26:49,C,625,170
2019-03-27T00:40:49,C,625,169
2019-03-27T00:52:50,C,625,169
2019-03-27T01:02:50,C,625,165
2019-03-27T01:12:50,C,625,165
2019-03-27T01:22:51,C,625,165
2019-03-27T01:32:51,C,625,165
2019-03-27T01:42:51,C,625,164
2019-03-27T01:52:51,C,625,164
2019-03-27T02:02:52,C,625,164
2019-03-27T02:12:52,C,625,164
2019-03-27T02:22:52,C,625,164
2019-03-27T02:32:53,C,625,164
2019-03-27T02:42:53,C,625,165
2019-03-27T02:52:52,C,625,165
2019-03-27T03:12:52,C,625,165
2019-03-27T03:22:52,C,625,165
2019-03-27T03:32:53,C,625,165
2019-03-27T03:42:53,C,625,164
2019-03-27T03:52:53,C,625,164
2019-03-27T04:02:54,C,625,163
2019-03-27T04:12:54,C,625,163
2019-03-27T04:22:54,C,625,163
2019-03-27T04:32:54,C,625,164
2019-03-27T04:42:55,C,625,165
2019-03-27T04:52:55,C,625,165
2019-03-27T05:02:55,C,625,164
2019-03-27T05:12:56,C,625,164
2019-03-27T05:22:56,C,625,164
2019-03-27T05:32:56,C,625,164
2019-03-27T05:42:56,C,625,163
2019-03-27T05:52:57,C,625,163
2019-03-27T06:02:57,C,625,169
2019-03-27T06:12:57,C,625,173
2019-03-27T06:22:58,C,625,183
2019-03-27T06:32:58,C,625,199
2019-03-27T06:42:58,C,625,213
2019-03-27T06:52:58,C,625,227
2019-03-27T07:02:59,C,625,244
2019-03-27T07:12:59,C,625,255
2019-03-27T07:22:59,C,625,257
2019-03-27T07:33:00,C,625,271
2019-03-27T07:43:00,C,625,278
2019-03-27T07:53:00,C,625,290
2019-03-27T08:03:00,C,625,305
2019-03-27T08:13:01,C,625,311
2019-03-27T08:23:01,C,625,318
2019-03-27T08:33:31,C,625,323
2019-03-27T08:43:32,C,625,325
2019-03-27T08:53:32,C,625,324
2019-03-27T09:03:32,C,625,328
2019-03-27T09:13:32,C,625,330
2019-03-27T09:23:33,C,625,332
2019-03-27T09:33:33,C,625,336
2019-03-27T09:43:33,C,625,340
2019-03-27T09:53:34,C,625,341
2019-03-27T10:03:34,C,625,344
2019-03-27T10:13:34,C,625,345
2019-03-27T10:23:34,C,625,345
2019-03-27T10:33:35,C,625,348
2019-03-27T10:43:35,C,625,348
2019-03-27T10:53:35,C,625,353
2019-03-27T11:03:36,C,625,354
2019-03-27T11:13:36,C,625,357
2019-03-27T11:23:36,C,625,359
2019-03-27T11:33:36,C,625,361
2019-03-27T11:43:37,C,625,362
2019-03-27T11:55:37,C,625,360
2019-03-27T12:03:37,C,625,359
2019-03-27T12:15:38,C,625,359
2019-03-27T12:25:38,C,625,358
2019-03-27T12:33:38,C,625,357
2019-03-27T12:45:38,C,625,357
2019-03-27T12:53:39,C,625,356
2019-03-27T13:05:39,C,625,358
2019-03-27T13:13:39,C,625,359
2019-03-27T13:25:40,C,625,362
2019-03-27T13:33:40,C,625,364
2019-03-27T13:45:40,C,625,363
2019-03-27T13:53:40,C,625,362
2019-03-27T14:05:41,C,625,359
2019-03-27T14:13:41,C,625,362
2019-03-27T14:25:41,C,625,361
2019-03-27T14:35:42,C,625,359
2019-03-27T14:45:42,C,625,358
2019-03-27T14:53:42,C,625,359
2019-03-27T15:05:42,C,625,359
2019-03-27T15:15:43,C,625,360
2019-03-27T15:23:43,C,625,356
2019-03-27T15:35:43,C,625,353
2019-03-27T15:45:44,C,625,353
2019-03-27T15:55:44,C,625,354
2019-03-27T16:05:44,C,625,351
2019-03-27T16:15:44,C,625,350
2019-03-27T16:25:45,C,625,349
2019-03-27T16:35:45,C,625,351
2019-03-27T16:45:45,C,625,350
2019-03-27T16:55:46,C,625,348
2019-03-27T17:05:46,C,625,348
2019-03-27T17:15:46,C,625,346
2019-03-27T17:25:46,C,625,345
2019-03-27T17:35:47,C,625,342
2019-03-27T17:45:47,C,625,340
2019-03-27T17:55:47,C,625,329
2019-03-27T18:05:48,C,625,325
2019-03-27T18:15:48,C,625,320
2019-03-27T18:25:48,C,625,321
2019-03-27T18:35:48,C,625,310
2019-03-27T18:45:49,C,625,304
2019-03-27T18:55:49,C,625,300
2019-03-27T19:05:49,C,625,296
2019-03-27T19:15:50,C,625,290
2019-03-27T19:25:50,C,625,288
2019-03-27T19:35:50,C,625,287
