date,lot_type_0,lots_total_0,lots_available_0,lot_type_1,lots_total_1,lots_available_1,lot_type_2,lots_total_2,lots_available_2
2019-03-26T13:01:19,C,35,0,Y,155,0,H,0,0
2019-03-26T13:09:16,C,35,0,Y,155,0,H,0,0
2019-03-26T13:19:22,C,35,0,Y,155,0,H,0,0
2019-03-26T13:29:25,C,35,0,Y,155,0,H,0,0
2019-03-26T13:39:11,C,35,0,Y,155,0,H,0,0
2019-03-26T13:49:23,C,35,0,Y,155,0,H,0,0
2019-03-26T14:01:15,C,35,0,Y,155,0,H,0,0
2019-03-26T14:09:26,C,35,0,Y,155,0,H,0,0
2019-03-26T14:19:21,C,35,0,Y,155,0,H,0,0
2019-03-26T14:29:25,C,35,0,Y,155,0,H,0,0
2019-03-26T14:39:20,C,35,0,Y,155,0,H,0,0
2019-03-26T14:49:18,C,35,0,Y,155,0,H,0,0
2019-03-26T14:59:14,C,35,0,Y,155,0,H,0,0
2019-03-26T15:11:14,C,35,0,Y,155,0,H,0,0
2019-03-26T15:19:18,C,35,0,Y,155,0,H,0,0
2019-03-26T15:31:17,C,35,0,Y,155,0,H,0,0
2019-03-26T15:39:21,C,35,0,Y,155,0,H,0,0
2019-03-26T15:49:25,C,35,0,Y,155,0,H,0,0
2019-03-26T15:59:21,C,35,0,Y,155,0,H,0,0
2019-03-26T16:09:22,C,35,0,Y,155,0,H,0,0
2019-03-26T16:21:21,C,35,0,Y,155,0,H,0,0
2019-03-26T16:31:13,C,35,0,Y,155,0,H,0,0
2019-03-26T16:41:19,C,35,0,Y,155,0,H,0,0
2019-03-26T16:51:19,C,35,0,Y,155,0,H,0,0
2019-03-26T17:01:24,C,35,0,Y,155,0,H,0,0
2019-03-26T17:11:25,C,35,0,Y,155,0,H,0,0
2019-03-26T17:21:20,C,35,0,Y,155,0,H,0,0
2019-03-26T17:31:18,C,35,0,Y,155,0,H,0,0
2019-03-26T17:41:12,C,35,0,Y,155,0,H,0,0
2019-03-26T17:51:23,C,35,0,Y,155,0,H,0,0
2019-03-26T18:11:19,C,35,0,Y,155,0,H,0,0
2019-03-26T18:31:23,C,35,0,Y,155,0,H,0,0
2019-03-26T18:41:14,C,35,0,Y,155,0,H,0,0
2019-03-26T18:51:20,C,35,0,Y,155,0,H,0,0
2019-03-26T19:01:18,C,35,0,Y,155,0,H,0,0
2019-03-26T19:13:24,C,35,0,Y,155,0,H,0,0
2019-03-26T19:21:15,C,35,0,Y,155,0,H,0,0
2019-03-26T19:33:20,C,35,0,Y,155,0,H,0,0
2019-03-26T19:41:26,C,35,0,Y,155,0,H,0,0
2019-03-26T19:51:25,C,35,0,Y,155,0,H,0,0
2019-03-26T20:01:18,C,35,0,Y,155,0,H,0,0
2019-03-26T20:13:19,C,35,0,Y,155,0,H,0,0
2019-03-26T20:23:19,C,35,0,Y,155,0,H,0,0
2019-03-26T20:33:22,C,35,0,Y,155,0,H,0,0
2019-03-26T20:43:24,C,35,0,Y,155,0,H,0,0
2019-03-26T20:53:22,C,35,0,Y,155,0,H,0,0
2019-03-26T21:03:16,C,35,0,Y,155,0,H,0,0
2019-03-26T21:13:13,C,35,0,Y,155,0,H,0,0
2019-03-26T21:21:27,C,35,0,Y,155,0,H,0,0
2019-03-26T21:33:13,C,35,0,Y,155,0,H,0,0
2019-03-26T21:43:15,C,35,0,Y,155,0,H,0,0
2019-03-26T21:53:13,C,35,0,Y,155,0,H,0,0
2019-03-26T22:01:27,C,35,0,Y,155,0,H,0,0
2019-03-26T22:13:23,C,35,0,Y,155,0,H,0,0
2019-03-26T22:23:23,C,35,0,Y,155,0,H,0,0
2019-03-26T22:33:16,C,35,0,Y,155,0,H,0,0
2019-03-26T22:43:21,C,35,0,Y,155,0,H,0,0
2019-03-26T22:53:15,C,35,0,Y,155,0,H,0,0
2019-03-26T23:03:24,C,35,0,Y,155,0,H,0,0
2019-03-26T23:13:20,C,35,0,Y,155,0,H,0,0
2019-03-26T23:23:26,C,35,0,Y,155,0,H,0,0
2019-03-26T23:33:22,C,35,0,Y,155,0,H,0,0
2019-03-26T23:43:24,C,35,0,Y,155,0,H,0,0
2019-03-26T23:53:20,C,35,0,Y,155,0,H,0,0
2019-03-27T00:03:14,C,35,0,Y,155,0,H,0,0
2019-03-27T00:13:16,C,35,0,Y,155,0,H,0,0
2019-03-27T00:21:14,C,35,0,Y,155,0,H,0,0
2019-03-27T00:29:15,C,35,0,Y,155,0,H,0,0
2019-03-27T00:43:16,C,35,0,Y,155,0,H,0,0
2019-03-27T00:53:08,C,35,0,Y,155,0,H,0,0
2019-03-27T01:02:30,C,35,0,Y,155,0,H,0,0
2019-03-27T01:10:55,C,35,0,Y,155,0,H,0,0
2019-03-27T01:23:59,C,35,0,Y,155,0,H,0,0
2019-03-27T01:28:26,C,35,0,Y,155,0,H,0,0
2019-03-27T01:39:38,C,35,0,Y,155,0,H,0,0
2019-03-27T01:53:52,C,35,0,Y,155,0,H,0,0
2019-03-27T02:02:31,C,35,0,Y,155,0,H,0,0
2019-03-27T02:12:13,C,35,0,Y,155,0,H,0,0
2019-03-27T02:22:15,C,35,0,Y,155,0,H,0,0
2019-03-27T02:31:39,C,35,0,Y,155,0,H,0,0
2019-03-27T02:43:22,C,35,0,Y,155,0,H,0,0
2019-03-27T02:55:15,C,35,0,Y,155,0,H,0,0
2019-03-27T03:15:25,C,35,0,Y,155,0,H,0,0
2019-03-27T03:25:16,C,35,0,Y,155,0,H,0,0
2019-03-27T03:33:25,C,35,0,Y,155,0,H,0,0
2019-03-27T03:45:28,C,35,0,Y,155,0,H,0,0
2019-03-27T03:55:25,C,35,0,Y,155,0,H,0,0
2019-03-27T04:05:22,C,35,0,Y,155,0,H,0,0
2019-03-27T04:13:17,C,35,0,Y,155,0,H,0,0
2019-03-27T04:23:19,C,35,0,Y,155,0,H,0,0
2019-03-27T04:35:21,C,35,0,Y,155,0,H,0,0
2019-03-27T04:43:24,C,35,0,Y,155,0,H,0,0
2019-03-27T04:55:22,C,35,0,Y,155,0,H,0,0
2019-03-27T05:05:28,C,35,0,Y,155,0,H,0,0
2019-03-27T05:15:21,C,35,0,Y,155,0,H,0,0
2019-03-27T05:25:28,C,35,0,Y,155,0,H,0,0
2019-03-27T05:35:20,C,35,0,Y,155,0,H,0,0
2019-03-27T05:45:21,C,35,0,Y,155,0,H,0,0
2019-03-27T05:53:26,C,35,0,Y,155,0,H,0,0
2019-03-27T06:05:22,C,35,0,Y,155,0,H,0,0
2019-03-27T06:15:25,C,35,0,Y,155,0,H,0,0
2019-03-27T06:25:25,C,35,0,Y,155,0,H,0,0
2019-03-27T06:35:32,C,35,0,Y,155,0,H,0,0
2019-03-27T06:45:33,C,35,0,Y,155,0,H,0,0
