date,lot_type_0,lots_total_0,lots_available_0
2019-03-26T12:58:04,C,755,447
2019-03-26T13:08:04,C,755,447
2019-03-26T13:18:04,C,755,441
2019-03-26T13:28:04,C,755,449
2019-03-26T13:38:05,C,755,452
2019-03-26T13:48:05,C,755,456
2019-03-26T13:58:05,C,755,457
2019-03-26T14:08:36,C,755,453
2019-03-26T14:18:36,C,755,457
2019-03-26T14:28:36,C,755,455
2019-03-26T14:38:36,C,755,453
2019-03-26T14:48:37,C,755,454
2019-03-26T14:58:37,C,755,457
2019-03-26T15:08:37,C,755,458
2019-03-26T15:18:38,C,755,455
2019-03-26T15:28:38,C,755,454
2019-03-26T15:38:38,C,755,456
2019-03-26T15:48:39,C,755,454
2019-03-26T15:58:39,C,755,452
2019-03-26T16:08:39,C,755,452
2019-03-26T16:18:39,C,755,452
2019-03-26T16:28:40,C,755,454
2019-03-26T16:38:40,C,755,450
2019-03-26T16:48:40,C,755,448
2019-03-26T16:58:41,C,755,443
2019-03-26T17:08:41,C,755,446
2019-03-26T17:18:41,C,755,444
2019-03-26T17:28:41,C,755,442
2019-03-26T17:38:42,C,755,435
2019-03-26T17:48:42,C,755,433
2019-03-26T18:10:43,C,755,419
2019-03-26T18:30:43,C,755,410
2019-03-26T18:40:43,C,755,396
2019-03-26T18:50:44,C,755,387
2019-03-26T19:00:44,C,755,377
2019-03-26T19:10:44,C,755,373
2019-03-26T19:20:45,C,755,364
2019-03-26T19:30:45,C,755,361
2019-03-26T19:40:45,C,755,359
2019-03-26T19:50:46,C,755,356
2019-03-26T20:00:46,C,755,354
2019-03-26T20:10:46,C,755,344
2019-03-26T20:20:46,C,755,341
2019-03-26T20:30:47,C,755,332
2019-03-26T20:40:47,C,755,326
2019-03-26T20:50:47,C,755,326
2019-03-26T21:00:48,C,755,321
2019-03-26T21:10:48,C,755,313
2019-03-26T21:20:48,C,755,310
2019-03-26T21:30:48,C,755,303
2019-03-26T21:40:49,C,755,299
2019-03-26T21:50:49,C,755,293
2019-03-26T22:00:49,C,755,290
2019-03-26T22:10:50,C,755,294
2019-03-26T22:20:50,C,755,285
2019-03-26T22:30:50,C,755,284
2019-03-26T22:40:50,C,755,278
2019-03-26T22:50:51,C,755,270
2019-03-26T23:00:51,C,755,265
2019-03-26T23:12:51,C,755,262
2019-03-26T23:22:52,C,755,260
2019-03-26T23:32:52,C,755,257
2019-03-26T23:42:52,C,755,258
2019-03-26T23:52:52,C,755,253
2019-03-27T00:02:53,C,755,255
2019-03-27T00:10:53,C,755,251
2019-03-27T00:20:53,C,755,250
2019-03-27T00:26:53,C,755,248
2019-03-27T00:40:54,C,755,241
2019-03-27T00:52:54,C,755,237
2019-03-27T01:02:54,C,755,236
2019-03-27T01:12:55,C,755,233
2019-03-27T01:22:55,C,755,232
2019-03-27T01:32:55,C,755,231
2019-03-27T01:42:56,C,755,230
2019-03-27T01:52:56,C,755,230
2019-03-27T02:02:56,C,755,229
2019-03-27T02:12:56,C,755,228
2019-03-27T02:22:57,C,755,228
2019-03-27T02:32:57,C,755,224
2019-03-27T02:42:57,C,755,224
2019-03-27T02:53:05,C,755,224
2019-03-27T03:13:06,C,755,224
2019-03-27T03:23:06,C,755,224
2019-03-27T03:33:07,C,755,222
2019-03-27T03:43:07,C,755,223
2019-03-27T03:53:07,C,755,224
2019-03-27T04:03:07,C,755,225
2019-03-27T04:13:08,C,755,227
2019-03-27T04:23:08,C,755,227
2019-03-27T04:33:08,C,755,227
2019-03-27T04:43:09,C,755,228
2019-03-27T04:53:09,C,755,228
2019-03-27T05:03:09,C,755,231
2019-03-27T05:13:09,C,755,231
2019-03-27T05:23:10,C,755,230
2019-03-27T05:33:10,C,755,232
2019-03-27T05:43:10,C,755,234
2019-03-27T05:53:11,C,755,235
2019-03-27T06:03:11,C,755,240
2019-03-27T06:13:11,C,755,244
2019-03-27T06:23:11,C,755,252
2019-03-27T06:33:12,C,755,265
2019-03-27T06:43:12,C,755,277
2019-03-27T06:53:12,C,755,302
2019-03-27T07:03:13,C,755,329
2019-03-27T07:13:13,C,755,352
2019-03-27T07:23:13,C,755,366
2019-03-27T07:33:14,C,755,367
2019-03-27T07:43:14,C,755,383
2019-03-27T07:53:14,C,755,401
2019-03-27T08:03:14,C,755,414
2019-03-27T08:13:15,C,755,425
2019-03-27T08:23:15,C,755,433
2019-03-27T08:33:15,C,755,442
2019-03-27T08:43:16,C,755,445
2019-03-27T08:53:16,C,755,458
2019-03-27T09:03:16,C,755,465
2019-03-27T09:13:16,C,755,466
2019-03-27T09:23:17,C,755,468
2019-03-27T09:33:17,C,755,470
2019-03-27T09:43:17,C,755,466
2019-03-27T09:53:18,C,755,466
2019-03-27T10:03:18,C,755,469
2019-03-27T10:13:18,C,755,470
2019-03-27T10:23:18,C,755,468
2019-03-27T10:33:19,C,755,469
2019-03-27T10:43:19,C,755,469
2019-03-27T10:53:19,C,755,468
2019-03-27T11:03:20,C,755,468
2019-03-27T11:13:20,C,755,467
2019-03-27T11:23:20,C,755,467
2019-03-27T11:33:20,C,755,462
2019-03-27T11:43:21,C,755,460
2019-03-27T11:55:21,C,755,463
2019-03-27T12:03:21,C,755,460
2019-03-27T12:15:22,C,755,453
2019-03-27T12:25:22,C,755,450
2019-03-27T12:33:22,C,755,448
2019-03-27T12:45:22,C,755,448
2019-03-27T12:53:23,C,755,445
2019-03-27T13:05:23,C,755,447
2019-03-27T13:13:23,C,755,447
2019-03-27T13:25:24,C,755,451
2019-03-27T13:33:24,C,755,454
2019-03-27T13:45:24,C,755,457
2019-03-27T13:53:24,C,755,460
2019-03-27T14:05:25,C,755,456
2019-03-27T14:13:25,C,755,456
2019-03-27T14:25:25,C,755,456
2019-03-27T14:35:26,C,755,450
2019-03-27T14:45:26,C,755,450
2019-03-27T14:53:26,C,755,456
2019-03-27T15:05:26,C,755,458
